date,primary type,secondary type,latitude,longitude
2016-02-04 19:24:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,41.76122437,-87.610319333
2016-02-03 19:45:00,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,41.781414696,-87.604328907
2016-02-03 17:00:00,OTHER OFFENSE,TELEPHONE THREAT,41.785002507,-87.609700245
2016-02-03 05:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,41.774256549,-87.597279523
2016-02-02 22:05:00,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,41.768517219,-87.615332793
2016-02-02 13:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,41.783299299,-87.607248137
2016-02-01 18:03:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,41.775858787,-87.605828953
2016-01-30 17:00:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,41.76543874,-87.604967984
2016-01-30 11:10:00,OTHER OFFENSE,TELEPHONE THREAT,41.783299299,-87.607248137
2016-01-28 23:00:00,OTHER OFFENSE,TELEPHONE THREAT,41.772854353,-87.621692527
2016-01-28 17:15:00,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,41.772272507,-87.609385104
2016-01-28 07:29:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,41.772230707,-87.610591664
2016-01-28 01:20:00,OTHER OFFENSE,PAROLE VIOLATION,41.770757388,-87.612397133
2016-01-27 13:38:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,41.772270181,-87.618656263
2016-01-27 11:56:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,41.772683728,-87.615440298
2016-01-26 21:36:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,41.759944646,-87.600650172
2016-01-26 21:32:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,41.772974758,-87.615022799
2016-01-25 10:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,41.780946398,-87.621995369
2016-01-24 22:00:00,OTHER OFFENSE,ARSONIST: ANNUAL REGISTRATION,41.77935338,-87.615604225
2016-01-24 20:31:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,41.76875279,-87.605667308
2016-01-24 08:30:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,41.774557169,-87.594519211
2016-01-21 17:07:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,41.770247986,-87.611688004
2016-01-20 16:15:00,OTHER OFFENSE,LICENSE VIOLATION,41.769228453,-87.621138751
2016-01-19 18:50:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,41.765472826,-87.624457282
2016-01-19 17:26:00,OTHER OFFENSE,TELEPHONE THREAT,41.759364472,-87.618330334
2016-01-19 15:00:00,OTHER OFFENSE,TELEPHONE THREAT,41.772233343,-87.625116036
2016-01-19 01:34:00,OTHER OFFENSE,PAROLE VIOLATION,41.776819966,-87.602045584
2016-01-18 21:42:00,OTHER OFFENSE,PAROLE VIOLATION,41.770227581,-87.628290698
2016-01-18 19:29:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,41.772488047,-87.611802201
2016-01-16 19:00:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,41.781426277,-87.614440844
2016-01-16 18:50:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,41.765198886,-87.615256161
2016-01-15 23:15:00,OTHER OFFENSE,TELEPHONE THREAT,41.779769955,-87.605916736
2016-01-15 20:30:00,OTHER OFFENSE,TELEPHONE THREAT,41.779769955,-87.605916736
2016-01-14 22:15:00,OTHER OFFENSE,TELEPHONE THREAT,41.780946398,-87.621995369
2016-01-14 11:53:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,41.765620989,-87.619576803
2016-01-13 17:35:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,41.780463057,-87.601406571
2016-01-13 14:00:00,OTHER OFFENSE,TELEPHONE THREAT,41.783315787,-87.607251618
2016-01-13 11:45:00,OTHER OFFENSE,TELEPHONE THREAT,41.765218761,-87.614046316
2016-01-12 20:25:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,41.779150271,-87.615599158
2016-01-12 20:02:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,41.78490137,-87.61325803
2016-01-12 17:00:00,OTHER OFFENSE,TELEPHONE THREAT,41.783206,-87.60724919
2016-01-11 20:30:00,OTHER OFFENSE,TELEPHONE THREAT,41.759958507,-87.600672006
2016-01-11 20:13:00,OTHER OFFENSE,LICENSE VIOLATION,41.769228453,-87.621138751
2016-01-10 22:30:00,OTHER OFFENSE,LICENSE VIOLATION,41.776322631,-87.605838376
2016-01-10 20:43:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,41.770546842,-87.608158126
2016-01-10 18:30:00,OTHER OFFENSE,TELEPHONE THREAT,41.773230044,-87.596829346
2016-01-10 15:57:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,41.765102317,-87.624897558
2016-01-10 08:11:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,41.783486919,-87.62055566
2016-01-09 15:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,41.774256998,-87.609443441
2016-01-08 16:25:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,41.76522681,-87.609211395
2016-01-08 15:04:00,OTHER OFFENSE,PAROLE VIOLATION,41.779937368,-87.60591851
2016-01-08 12:10:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,41.779120086,-87.615599494
2016-01-08 00:40:00,OTHER OFFENSE,TELEPHONE THREAT,41.778966393,-87.615597542
2016-01-07 08:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,41.783206,-87.60724919
2016-01-06 12:00:00,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,41.769174426,-87.62438354
2016-01-03 16:45:00,OTHER OFFENSE,TELEPHONE THREAT,41.768432735,-87.623376304
